# System: 100CH3OH-CG
#    Step   Total energy, kJ/mol
  1358000  -1687.930
  1359000  -1703.998
  1360000  -1704.957
  1361000  -1747.232
  1362000  -1752.878
  1363000  -1732.879
  1364000  -1783.107
  1365000  -1829.273
  1366000  -1780.456
  1367000  -1756.290
  1368000  -1771.727
  1369000  -1803.163
  1370000  -1767.431
  1371000  -1733.747
  1372000  -1722.375
  1373000  -1819.124
  1374000  -1761.712
  1375000  -1807.889
  1376000  -1788.892
  1377000  -1862.755
  1378000  -1823.362
  1379000  -1842.751
  1380000  -1839.479
  1381000  -1821.965
  1382000  -1815.884
  1383000  -1902.597
  1384000  -1858.887
  1385000  -1816.948
  1386000  -1837.144
  1387000  -1757.319
  1388000  -1782.295
  1389000  -1772.744
  1390000  -1783.723
  1391000  -1711.149
  1392000  -1765.030
  1393000  -1737.610
  1394000  -1757.653
  1395000  -1758.162
  1396000  -1801.696
  1397000  -1821.299
  1398000  -1814.988
  1399000  -1720.368
  1400000  -1732.365
  1401000  -1773.726
  1402000  -1797.140
  1403000  -1768.695
  1404000  -1775.835
  1405000  -1714.382
  1406000  -1680.887
  1407000  -1696.004
  1408000  -1731.421
  1409000  -1714.720
  1410000  -1698.798
  1411000  -1726.175
  1412000  -1759.498
  1413000  -1719.287
  1414000  -1747.731
  1415000  -1728.800
  1416000  -1715.042
  1417000  -1734.415
  1418000  -1710.614
  1419000  -1724.551
  1420000  -1723.435
  1421000  -1740.856
  1422000  -1764.422
  1423000  -1780.613
  1424000  -1776.706
  1425000  -1798.904
  1426000  -1815.573
  1427000  -1795.776
  1428000  -1780.361
  1429000  -1805.481
  1430000  -1772.982
  1431000  -1713.490
  1432000  -1775.430
  1433000  -1752.217
  1434000  -1766.996
  1435000  -1747.397
  1436000  -1719.821
  1437000  -1778.449
  1438000  -1742.209
  1439000  -1814.726
  1440000  -1742.356
  1441000  -1763.528
  1442000  -1807.626
  1443000  -1824.550
  1444000  -1802.052
  1445000  -1837.363
  1446000  -1748.198
  1447000  -1783.041
  1448000  -1791.520
  1449000  -1782.190
  1450000  -1773.562
  1451000  -1817.452
  1452000  -1799.172
  1453000  -1777.664
  1454000  -1755.646
  1455000  -1774.133
  1456000  -1753.387
  1457000  -1883.701
  1458000  -1802.474
  1459000  -1761.034
  1460000  -1788.175
  1461000  -1751.351
  1462000  -1746.943
  1463000  -1727.598
  1464000  -1754.009
  1465000  -1775.169
  1466000  -1807.370
  1467000  -1726.733
  1468000  -1783.214
  1469000  -1789.001
  1470000  -1767.190
  1471000  -1792.729
  1472000  -1780.765
  1473000  -1751.141
  1474000  -1756.219
  1475000  -1732.232
  1476000  -1723.385
  1477000  -1744.931
  1478000  -1736.598
  1479000  -1733.549
  1480000  -1745.552
  1481000  -1750.980
  1482000  -1754.739
  1483000  -1779.310
  1484000  -1769.627
  1485000  -1733.131
  1486000  -1761.452
  1487000  -1793.734
  1488000  -1816.809
  1489000  -1753.983
  1490000  -1742.118
  1491000  -1741.942
  1492000  -1800.225
  1493000  -1836.296
  1494000  -1847.484
  1495000  -1777.775
  1496000  -1803.783
  1497000  -1808.163
  1498000  -1815.178
  1499000  -1760.387
  1500000  -1793.397
  1501000  -1763.059
  1502000  -1826.252
  1503000  -1849.267
  1504000  -1858.987
  1505000  -1797.329
  1506000  -1734.923
  1507000  -1732.936
  1508000  -1762.307
  1509000  -1779.346
  1510000  -1783.212
  1511000  -1746.747
  1512000  -1733.732
  1513000  -1712.903
  1514000  -1742.716
  1515000  -1742.690
  1516000  -1750.183
  1517000  -1760.217
  1518000  -1743.684
  1519000  -1836.486
  1520000  -1799.505
  1521000  -1790.643
  1522000  -1765.468
  1523000  -1768.391
  1524000  -1743.401
  1525000  -1830.265
  1526000  -1818.635
  1527000  -1786.148
  1528000  -1767.419
  1529000  -1788.444
  1530000  -1791.036
  1531000  -1729.824
  1532000  -1805.161
  1533000  -1828.879
  1534000  -1858.902
  1535000  -1819.940
  1536000  -1774.314
  1537000  -1822.964
  1538000  -1802.486
  1539000  -1859.575
  1540000  -1830.442
  1541000  -1834.195
  1542000  -1730.139
  1543000  -1797.879
  1544000  -1728.974
  1545000  -1826.569
  1546000  -1766.629
  1547000  -1786.056
  1548000  -1705.275
  1549000  -1724.587
  1550000  -1799.697
  1551000  -1788.834
  1552000  -1791.230
  1553000  -1798.320
  1554000  -1820.358
  1555000  -1820.370
  1556000  -1845.838
  1557000  -1778.460
  1558000  -1779.948
  1559000  -1738.090
  1560000  -1734.042
  1561000  -1715.166
  1562000  -1741.380
  1563000  -1757.480
  1564000  -1749.639
  1565000  -1798.478
  1566000  -1773.076
  1567000  -1800.846
  1568000  -1801.128
  1569000  -1770.612
  1570000  -1715.953
  1571000  -1697.992
  1572000  -1688.869
  1573000  -1695.848
  1574000  -1716.528
  1575000  -1733.190
  1576000  -1712.044
  1577000  -1751.967
  1578000  -1720.415
  1579000  -1712.565
  1580000  -1731.983
  1581000  -1708.029
  1582000  -1721.695
  1583000  -1760.368
  1584000  -1729.061
  1585000  -1757.012
  1586000  -1730.156
  1587000  -1670.563
  1588000  -1735.927
  1589000  -1736.323
  1590000  -1795.058
  1591000  -1759.259
  1592000  -1725.645
  1593000  -1718.528
  1594000  -1706.229
  1595000  -1705.208
  1596000  -1754.111
  1597000  -1751.324
  1598000  -1706.134
  1599000  -1776.092
  1600000  -1803.688
  1601000  -1739.878
  1602000  -1790.918
  1603000  -1790.801
  1604000  -1800.502
  1605000  -1816.692
  1606000  -1792.390
  1607000  -1800.144
  1608000  -1795.974
  1609000  -1741.559
  1610000  -1758.870
  1611000  -1729.649
  1612000  -1731.698
  1613000  -1699.414
  1614000  -1723.641
  1615000  -1744.175
  1616000  -1726.501
  1617000  -1812.766
  1618000  -1777.510
  1619000  -1742.430
  1620000  -1766.231
  1621000  -1817.165
  1622000  -1803.980
  1623000  -1776.972
  1624000  -1761.112
  1625000  -1743.564
  1626000  -1741.393
  1627000  -1751.567
  1628000  -1782.346
  1629000  -1771.851
  1630000  -1775.820
  1631000  -1805.877
  1632000  -1785.808
  1633000  -1796.003
  1634000  -1698.944
  1635000  -1763.946
  1636000  -1788.724
  1637000  -1757.505
  1638000  -1725.211
  1639000  -1772.396
  1640000  -1714.868
  1641000  -1746.274
  1642000  -1746.674
  1643000  -1741.863
  1644000  -1729.826
  1645000  -1794.587
  1646000  -1780.684
  1647000  -1794.998
  1648000  -1717.619
  1649000  -1718.189
  1650000  -1726.130
  1651000  -1719.416
  1652000  -1758.245
  1653000  -1687.483
  1654000  -1730.609
  1655000  -1656.107
  1656000  -1654.070
  1657000  -1644.219
  1658000  -1664.354
  1659000  -1662.737
  1660000  -1662.071
  1661000  -1720.938
  1662000  -1739.083
  1663000  -1754.426
  1664000  -1729.562
  1665000  -1732.115
  1666000  -1712.397
  1667000  -1739.412
  1668000  -1748.487
  1669000  -1731.722
  1670000  -1746.855
  1671000  -1730.890
  1672000  -1713.496
  1673000  -1763.566
  1674000  -1720.256
  1675000  -1727.967
  1676000  -1679.095
  1677000  -1719.978
  1678000  -1683.027
  1679000  -1677.736
  1680000  -1699.339
  1681000  -1668.607
  1682000  -1615.442
  1683000  -1640.404
  1684000  -1672.310
  1685000  -1720.917
  1686000  -1778.415
  1687000  -1692.725
  1688000  -1691.495
  1689000  -1732.641
  1690000  -1778.713
  1691000  -1789.631
  1692000  -1832.292
  1693000  -1808.585
  1694000  -1765.998
  1695000  -1735.779
  1696000  -1717.555
  1697000  -1697.914
  1698000  -1756.140
  1699000  -1700.398
  1700000  -1751.297
  1701000  -1808.321
  1702000  -1786.524
  1703000  -1767.726
  1704000  -1746.303
  1705000  -1789.925
  1706000  -1792.139
  1707000  -1778.670
  1708000  -1780.868
  1709000  -1732.676
  1710000  -1777.255
  1711000  -1725.164
  1712000  -1743.291
  1713000  -1703.580
  1714000  -1692.107
  1715000  -1732.377
  1716000  -1707.082
  1717000  -1753.138
  1718000  -1737.794
  1719000  -1755.689
  1720000  -1798.139
  1721000  -1714.361
  1722000  -1762.925
  1723000  -1804.406
  1724000  -1818.269
  1725000  -1797.381
  1726000  -1782.088
  1727000  -1776.661
  1728000  -1765.177
  1729000  -1759.195
  1730000  -1751.307
  1731000  -1722.103
  1732000  -1740.477
  1733000  -1795.868
  1734000  -1778.483
  1735000  -1786.296
  1736000  -1741.021
  1737000  -1726.439
  1738000  -1759.244
  1739000  -1788.896
  1740000  -1758.778
  1741000  -1719.206
  1742000  -1739.233
  1743000  -1727.842
  1744000  -1769.085
  1745000  -1740.574
  1746000  -1701.036
  1747000  -1757.122
  1748000  -1683.120
  1749000  -1731.236
  1750000  -1729.564
  1751000  -1767.126
  1752000  -1721.653
  1753000  -1758.794
  1754000  -1710.349
  1755000  -1697.112
  1756000  -1704.865
  1757000  -1704.047
  1758000  -1706.013
  1759000  -1748.928
  1760000  -1754.581
  1761000  -1755.320
  1762000  -1807.091
  1763000  -1780.380
  1764000  -1726.106
  1765000  -1712.751
  1766000  -1769.779
  1767000  -1738.763
  1768000  -1731.430
  1769000  -1697.116
  1770000  -1724.983
  1771000  -1776.365
  1772000  -1750.296
  1773000  -1712.872
  1774000  -1710.883
  1775000  -1752.607
  1776000  -1837.991
  1777000  -1838.824
  1778000  -1807.657
  1779000  -1795.892
  1780000  -1720.860
  1781000  -1801.845
  1782000  -1810.868
  1783000  -1757.614
  1784000  -1772.876
  1785000  -1774.260
  1786000  -1776.927
  1787000  -1775.919
  1788000  -1731.095
  1789000  -1733.051
  1790000  -1786.965
  1791000  -1728.790
  1792000  -1674.253
  1793000  -1702.926
  1794000  -1758.370
  1795000  -1801.406
  1796000  -1722.784
  1797000  -1723.241
  1798000  -1735.047
  1799000  -1725.614
  1800000  -1727.954
  1801000  -1747.325
  1802000  -1767.607
  1803000  -1801.801
  1804000  -1827.553
  1805000  -1838.955
  1806000  -1879.890
  1807000  -1761.266
  1808000  -1728.976
  1809000  -1725.285
  1810000  -1783.875
  1811000  -1804.294
  1812000  -1736.762
  1813000  -1739.068
  1814000  -1790.610
  1815000  -1783.631
  1816000  -1790.428
  1817000  -1838.901
  1818000  -1799.800
  1819000  -1735.405
  1820000  -1770.004
  1821000  -1743.776
  1822000  -1765.705
  1823000  -1768.062
  1824000  -1749.550
  1825000  -1790.104
  1826000  -1793.656
  1827000  -1774.862
  1828000  -1772.729
  1829000  -1744.566
  1830000  -1799.414
  1831000  -1800.182
  1832000  -1724.120
  1833000  -1768.533
  1834000  -1757.777
  1835000  -1748.179
  1836000  -1731.113
  1837000  -1773.908
  1838000  -1839.259
  1839000  -1770.216
  1840000  -1782.891
  1841000  -1787.740
  1842000  -1801.417
  1843000  -1828.322
  1844000  -1882.697
  1845000  -1826.697
  1846000  -1790.765
  1847000  -1767.145
  1848000  -1775.474
  1849000  -1698.799
  1850000  -1770.148
  1851000  -1769.884
  1852000  -1857.343
  1853000  -1849.091
  1854000  -1815.043
  1855000  -1816.402
  1856000  -1803.029
  1857000  -1800.224
  1858000  -1772.786
  1859000  -1781.703
  1860000  -1717.098
  1861000  -1761.651
  1862000  -1744.472
  1863000  -1753.039
  1864000  -1761.718
  1865000  -1779.464
  1866000  -1782.516
  1867000  -1774.132
  1868000  -1755.276
  1869000  -1705.601
  1870000  -1748.963
  1871000  -1770.769
  1872000  -1783.028
  1873000  -1744.425
  1874000  -1729.775
  1875000  -1679.729
  1876000  -1753.159
  1877000  -1719.603
  1878000  -1721.380
  1879000  -1717.525
  1880000  -1773.413
  1881000  -1703.311
  1882000  -1711.822
  1883000  -1741.095
  1884000  -1729.554
  1885000  -1780.362
  1886000  -1726.636
  1887000  -1723.559
  1888000  -1747.653
  1889000  -1760.815
  1890000  -1729.267
  1891000  -1719.533
  1892000  -1728.707
  1893000  -1738.078
  1894000  -1756.177
  1895000  -1750.217
  1896000  -1761.530
  1897000  -1791.002
  1898000  -1795.656
  1899000  -1772.538
  1900000  -1759.826
  1901000  -1753.144
  1902000  -1769.851
  1903000  -1712.820
  1904000  -1707.206
  1905000  -1751.913
  1906000  -1760.802
  1907000  -1816.618
  1908000  -1830.317
  1909000  -1786.919
  1910000  -1758.858
  1911000  -1744.357
  1912000  -1793.174
  1913000  -1781.119
  1914000  -1808.505
  1915000  -1779.798
  1916000  -1751.275
  1917000  -1794.320
  1918000  -1770.540
  1919000  -1760.973
  1920000  -1692.228
  1921000  -1740.466
  1922000  -1740.994
  1923000  -1735.631
  1924000  -1798.543
  1925000  -1766.688
  1926000  -1757.716
  1927000  -1758.166
  1928000  -1704.480
  1929000  -1733.895
  1930000  -1714.946
  1931000  -1737.563
  1932000  -1726.892
  1933000  -1749.578
  1934000  -1762.836
  1935000  -1748.618
  1936000  -1775.723
  1937000  -1769.772
  1938000  -1757.395
  1939000  -1824.958
  1940000  -1808.083
  1941000  -1812.269
  1942000  -1722.570
  1943000  -1798.337
  1944000  -1821.272
  1945000  -1773.796
  1946000  -1816.022
  1947000  -1816.681
  1948000  -1755.469
  1949000  -1742.553
  1950000  -1734.630
  1951000  -1738.728
  1952000  -1817.311
  1953000  -1770.929
  1954000  -1806.700
  1955000  -1786.202
  1956000  -1820.188
  1957000  -1765.384
  1958000  -1802.854
  1959000  -1833.054
  1960000  -1864.945
  1961000  -1818.512
  1962000  -1795.520
  1963000  -1734.456
  1964000  -1803.531
  1965000  -1758.777
  1966000  -1763.827
  1967000  -1782.444
  1968000  -1814.918
  1969000  -1819.964
  1970000  -1770.736
  1971000  -1798.984
  1972000  -1730.026
  1973000  -1770.683
  1974000  -1767.466
  1975000  -1810.703
  1976000  -1797.681
  1977000  -1691.596
  1978000  -1749.900
  1979000  -1718.862
  1980000  -1737.428
  1981000  -1750.997
  1982000  -1799.156
  1983000  -1798.772
  1984000  -1758.174
  1985000  -1762.849
  1986000  -1751.142
  1987000  -1716.744
  1988000  -1781.405
  1989000  -1819.384
  1990000  -1832.031
  1991000  -1764.731
  1992000  -1788.456
  1993000  -1849.032
  1994000  -1813.738
  1995000  -1820.879
  1996000  -1831.933
  1997000  -1793.811
  1998000  -1804.530
  1999000  -1763.105
  2000000  -1759.465
  2001000  -1777.973
  2002000  -1833.355
  2003000  -1825.191
  2004000  -1812.916
  2005000  -1803.776
  2006000  -1735.467
  2007000  -1743.294
  2008000  -1766.919
  2009000  -1813.993
  2010000  -1789.523
  2011000  -1833.709
  2012000  -1797.627
  2013000  -1788.392
  2014000  -1740.709
  2015000  -1722.144
  2016000  -1760.220
  2017000  -1785.378
  2018000  -1754.702
  2019000  -1728.566
  2020000  -1701.995
  2021000  -1711.913
  2022000  -1741.989
  2023000  -1765.157
  2024000  -1766.408
  2025000  -1732.366
  2026000  -1676.465
  2027000  -1678.899
  2028000  -1641.134
  2029000  -1666.709
  2030000  -1751.423
  2031000  -1705.084
  2032000  -1691.633
  2033000  -1705.997
  2034000  -1735.576
  2035000  -1698.902
  2036000  -1692.608
  2037000  -1735.159
  2038000  -1732.246
  2039000  -1766.900
  2040000  -1805.030
  2041000  -1789.213
  2042000  -1716.459
  2043000  -1715.004
  2044000  -1693.987
  2045000  -1747.900
  2046000  -1737.907
  2047000  -1723.457
  2048000  -1731.295
  2049000  -1805.661
  2050000  -1859.326
  2051000  -1750.521
  2052000  -1807.447
  2053000  -1835.886
  2054000  -1737.237
  2055000  -1785.161
  2056000  -1790.460
  2057000  -1785.474
  2058000  -1725.500
  2059000  -1800.892
  2060000  -1758.316
  2061000  -1792.839
  2062000  -1802.126
  2063000  -1834.110
  2064000  -1860.350
  2065000  -1838.773
  2066000  -1794.560
  2067000  -1751.054
  2068000  -1723.326
  2069000  -1740.723
  2070000  -1795.993
  2071000  -1758.067
  2072000  -1807.659
  2073000  -1766.319
  2074000  -1764.286
  2075000  -1733.009
  2076000  -1719.459
  2077000  -1749.923
  2078000  -1763.788
  2079000  -1734.064
  2080000  -1758.981
  2081000  -1743.677
  2082000  -1728.428
  2083000  -1755.551
  2084000  -1693.630
  2085000  -1702.630
  2086000  -1709.745
  2087000  -1728.401
  2088000  -1695.080
  2089000  -1732.370
  2090000  -1799.600
  2091000  -1823.040
  2092000  -1833.566
  2093000  -1812.215
  2094000  -1777.190
  2095000  -1717.513
  2096000  -1715.174
  2097000  -1755.795
  2098000  -1795.066
  2099000  -1754.203
  2100000  -1724.370
  2101000  -1764.128
  2102000  -1764.569
  2103000  -1774.321
  2104000  -1784.460
  2105000  -1817.303
  2106000  -1798.513
  2107000  -1778.405
  2108000  -1794.889
  2109000  -1759.215
  2110000  -1785.863
  2111000  -1766.841
  2112000  -1724.054
  2113000  -1705.078
  2114000  -1739.251
  2115000  -1712.336
  2116000  -1711.440
  2117000  -1723.473
  2118000  -1721.642
  2119000  -1675.906
  2120000  -1731.183
  2121000  -1770.566
  2122000  -1768.880
  2123000  -1756.815
  2124000  -1716.580
  2125000  -1748.332
  2126000  -1804.088
  2127000  -1799.667
  2128000  -1755.782
  2129000  -1771.578
  2130000  -1780.537
  2131000  -1788.123
  2132000  -1752.960
  2133000  -1748.944
  2134000  -1786.646
  2135000  -1778.166
  2136000  -1721.892
  2137000  -1815.422
  2138000  -1784.773
  2139000  -1796.230
  2140000  -1737.452
  2141000  -1788.423
  2142000  -1809.547
  2143000  -1785.132
  2144000  -1795.173
  2145000  -1773.116
  2146000  -1773.244
  2147000  -1786.595
  2148000  -1801.806
  2149000  -1725.194
  2150000  -1724.856
  2151000  -1718.669
  2152000  -1696.561
  2153000  -1656.811
  2154000  -1692.032
  2155000  -1681.047
  2156000  -1697.070
  2157000  -1696.945
  2158000  -1691.530
  2159000  -1727.693
  2160000  -1791.989
  2161000  -1748.508
  2162000  -1764.331
  2163000  -1775.496
  2164000  -1796.418
  2165000  -1790.595
  2166000  -1780.673
  2167000  -1788.480
  2168000  -1823.800
  2169000  -1808.359
  2170000  -1707.224
  2171000  -1788.643
  2172000  -1771.665
  2173000  -1781.001
  2174000  -1782.177
  2175000  -1777.996
  2176000  -1797.791
  2177000  -1754.712
  2178000  -1803.037
  2179000  -1834.296
  2180000  -1821.864
  2181000  -1793.009
  2182000  -1872.419
  2183000  -1842.371
  2184000  -1822.315
  2185000  -1789.279
  2186000  -1789.974
  2187000  -1791.466
  2188000  -1755.179
  2189000  -1766.150
  2190000  -1765.626
  2191000  -1723.572
  2192000  -1689.892
  2193000  -1694.369
  2194000  -1739.129
  2195000  -1723.708
  2196000  -1728.429
  2197000  -1702.797
  2198000  -1797.351
  2199000  -1827.818
  2200000  -1777.042
  2201000  -1739.698
  2202000  -1728.618
  2203000  -1756.931
  2204000  -1794.333
  2205000  -1797.552
  2206000  -1810.942
  2207000  -1790.676
  2208000  -1829.392
  2209000  -1841.115
  2210000  -1810.857
  2211000  -1810.803
  2212000  -1802.922
  2213000  -1722.017
  2214000  -1705.168
  2215000  -1784.346
  2216000  -1784.591
  2217000  -1779.540
  2218000  -1796.881
  2219000  -1808.047
  2220000  -1785.739
  2221000  -1799.144
  2222000  -1760.597
  2223000  -1729.459
  2224000  -1665.831
  2225000  -1697.612
  2226000  -1688.811
  2227000  -1724.671
  2228000  -1741.829
  2229000  -1754.702
  2230000  -1781.835
  2231000  -1791.606
  2232000  -1763.398
  2233000  -1773.987
  2234000  -1744.921
  2235000  -1791.098
  2236000  -1759.349
  2237000  -1744.657
  2238000  -1713.433
  2239000  -1708.208
  2240000  -1727.154
  2241000  -1757.618
  2242000  -1731.375
  2243000  -1821.290
  2244000  -1854.913
  2245000  -1759.221
  2246000  -1771.145
  2247000  -1761.202
  2248000  -1794.586
  2249000  -1775.047
  2250000  -1781.503
  2251000  -1696.679
  2252000  -1744.157
  2253000  -1755.952
  2254000  -1778.827
  2255000  -1746.627
  2256000  -1745.262
  2257000  -1772.311
  2258000  -1749.182
  2259000  -1768.969
  2260000  -1741.030
  2261000  -1703.912
  2262000  -1733.878
  2263000  -1687.719
  2264000  -1684.386
  2265000  -1675.309
  2266000  -1692.984
  2267000  -1681.282
  2268000  -1744.356
  2269000  -1756.353
  2270000  -1773.921
  2271000  -1754.653
  2272000  -1750.198
  2273000  -1802.997
  2274000  -1777.660
  2275000  -1746.645
  2276000  -1744.457
  2277000  -1786.210
  2278000  -1763.419
  2279000  -1717.313
  2280000  -1686.947
  2281000  -1723.350
  2282000  -1749.887
  2283000  -1665.972
  2284000  -1732.516
  2285000  -1787.200
  2286000  -1779.254
  2287000  -1771.230
  2288000  -1787.197
  2289000  -1795.234
  2290000  -1819.458
  2291000  -1781.931
  2292000  -1746.110
  2293000  -1756.356
  2294000  -1801.024
  2295000  -1766.539
  2296000  -1755.015
  2297000  -1745.028
  2298000  -1791.737
  2299000  -1801.164
  2300000  -1744.363
  2301000  -1775.674
  2302000  -1815.800
  2303000  -1796.045
  2304000  -1766.380
  2305000  -1794.234
  2306000  -1744.771
  2307000  -1762.955
  2308000  -1799.616
  2309000  -1782.249
  2310000  -1796.764
  2311000  -1861.615
  2312000  -1839.181
  2313000  -1833.356
  2314000  -1845.541
  2315000  -1829.089
  2316000  -1850.380
  2317000  -1871.467
  2318000  -1829.436
  2319000  -1809.176
  2320000  -1851.991
  2321000  -1899.025
  2322000  -1831.545
  2323000  -1803.087
  2324000  -1847.195
  2325000  -1779.992
  2326000  -1781.603
  2327000  -1771.117
  2328000  -1761.793
  2329000  -1871.537
  2330000  -1814.786
  2331000  -1783.672
  2332000  -1843.967
  2333000  -1814.440
  2334000  -1834.473
  2335000  -1822.349
  2336000  -1789.121
  2337000  -1784.151
  2338000  -1775.085
  2339000  -1765.589
  2340000  -1728.170
  2341000  -1796.656
  2342000  -1779.166
  2343000  -1792.985
  2344000  -1819.387
  2345000  -1823.035
  2346000  -1773.693
  2347000  -1756.117
  2348000  -1795.135
  2349000  -1745.887
  2350000  -1735.787
  2351000  -1779.706
  2352000  -1805.130
  2353000  -1830.078
  2354000  -1790.324
  2355000  -1761.836
  2356000  -1812.687
  2357000  -1723.767
  2358000  -1732.504
  2359000  -1743.041
  2360000  -1749.199
  2361000  -1763.388
  2362000  -1822.596
  2363000  -1794.136
  2364000  -1775.842
  2365000  -1781.009
  2366000  -1765.212
  2367000  -1764.613
  2368000  -1791.544
  2369000  -1783.223
  2370000  -1757.475
  2371000  -1726.371
  2372000  -1717.707
  2373000  -1812.288
  2374000  -1808.677
  2375000  -1796.959
  2376000  -1804.124
  2377000  -1788.128
  2378000  -1765.891
  2379000  -1732.086
  2380000  -1720.085
  2381000  -1744.159
  2382000  -1746.952
  2383000  -1767.289
  2384000  -1781.350
  2385000  -1736.202
  2386000  -1703.168
  2387000  -1703.446
  2388000  -1727.206
  2389000  -1691.307
  2390000  -1701.397
  2391000  -1685.341
  2392000  -1757.014
  2393000  -1766.238
  2394000  -1656.604
  2395000  -1768.033
  2396000  -1716.838
  2397000  -1771.501
  2398000  -1789.415
  2399000  -1719.851
  2400000  -1732.368
  2401000  -1784.625
  2402000  -1780.697
  2403000  -1822.314
  2404000  -1741.540
  2405000  -1744.243
  2406000  -1690.656
  2407000  -1767.802
  2408000  -1765.671
  2409000  -1772.801
  2410000  -1703.616
  2411000  -1736.486
  2412000  -1792.020
  2413000  -1800.747
  2414000  -1835.224
  2415000  -1787.322
  2416000  -1802.836
  2417000  -1764.285
  2418000  -1770.484
  2419000  -1739.740
  2420000  -1755.497
  2421000  -1806.733
  2422000  -1805.874
  2423000  -1777.881
  2424000  -1748.108
  2425000  -1779.312
  2426000  -1776.238
  2427000  -1782.838
  2428000  -1779.874
  2429000  -1761.200
  2430000  -1768.795
  2431000  -1753.017
  2432000  -1692.630
  2433000  -1699.957
  2434000  -1704.920
  2435000  -1741.585
  2436000  -1701.630
  2437000  -1731.280
  2438000  -1797.281
  2439000  -1837.138
  2440000  -1846.443
  2441000  -1789.277
  2442000  -1758.348
  2443000  -1769.155
  2444000  -1757.137
  2445000  -1742.773
  2446000  -1752.468
  2447000  -1726.992
  2448000  -1733.311
  2449000  -1741.330
  2450000  -1768.592
  2451000  -1705.663
  2452000  -1744.257
  2453000  -1749.125
  2454000  -1734.341
  2455000  -1785.584
  2456000  -1729.653
  2457000  -1710.147
  2458000  -1752.707
  2459000  -1778.847
  2460000  -1787.012
  2461000  -1739.129
  2462000  -1765.507
  2463000  -1779.297
  2464000  -1750.459
  2465000  -1754.844
  2466000  -1723.331
  2467000  -1723.791
  2468000  -1703.464
  2469000  -1756.659
  2470000  -1712.506
  2471000  -1726.439
  2472000  -1757.797
  2473000  -1761.248
  2474000  -1736.802
  2475000  -1755.158
  2476000  -1762.527
  2477000  -1718.849
  2478000  -1740.306
  2479000  -1725.026
  2480000  -1748.052
  2481000  -1767.525
  2482000  -1796.773
  2483000  -1777.769
  2484000  -1762.392
  2485000  -1763.131
  2486000  -1804.594
  2487000  -1744.956
  2488000  -1736.975
  2489000  -1722.598
  2490000  -1749.060
  2491000  -1796.108
  2492000  -1759.247
  2493000  -1773.187
  2494000  -1782.155
  2495000  -1759.061
  2496000  -1788.653
  2497000  -1746.656
  2498000  -1774.422
  2499000  -1805.725
  2500000  -1821.273
  2501000  -1863.337
  2502000  -1865.445
  2503000  -1775.806
  2504000  -1759.250
  2505000  -1802.747
  2506000  -1756.069
  2507000  -1767.038
  2508000  -1810.467
  2509000  -1769.343
  2510000  -1851.204
  2511000  -1814.124
  2512000  -1782.284
  2513000  -1792.963
  2514000  -1842.728
  2515000  -1778.262
  2516000  -1787.542
  2517000  -1781.506
  2518000  -1742.802
  2519000  -1680.254
  2520000  -1739.071
  2521000  -1779.053
  2522000  -1769.321
  2523000  -1794.146
  2524000  -1761.940
  2525000  -1774.138
  2526000  -1768.859
  2527000  -1796.462
  2528000  -1731.664
  2529000  -1724.592
  2530000  -1791.032
  2531000  -1794.661
  2532000  -1830.232
  2533000  -1793.213
  2534000  -1843.774
  2535000  -1897.175
  2536000  -1841.034
  2537000  -1831.044
  2538000  -1859.000
  2539000  -1867.506
  2540000  -1823.700
  2541000  -1781.565
  2542000  -1766.057
  2543000  -1770.400
  2544000  -1743.962
  2545000  -1734.514
  2546000  -1817.592
  2547000  -1821.177
  2548000  -1827.994
  2549000  -1773.224
  2550000  -1828.706
  2551000  -1813.484
  2552000  -1796.908
  2553000  -1792.135
  2554000  -1746.631
  2555000  -1823.725
  2556000  -1755.094
  2557000  -1757.453
  2558000  -1728.331
  2559000  -1727.071
  2560000  -1757.612
  2561000  -1761.829
  2562000  -1821.962
  2563000  -1733.396
  2564000  -1763.891
  2565000  -1772.963
  2566000  -1786.542
  2567000  -1786.192
  2568000  -1733.024
  2569000  -1744.163
  2570000  -1805.243
  2571000  -1840.980
  2572000  -1805.880
  2573000  -1778.591
  2574000  -1705.952
  2575000  -1727.645
  2576000  -1696.384
  2577000  -1699.105
  2578000  -1698.996
  2579000  -1663.226
  2580000  -1749.747
  2581000  -1676.160
  2582000  -1760.457
  2583000  -1770.436
  2584000  -1819.624
  2585000  -1780.366
  2586000  -1760.864
  2587000  -1844.408
  2588000  -1800.708
  2589000  -1832.536
  2590000  -1784.659
  2591000  -1797.598
  2592000  -1794.303
  2593000  -1822.058
  2594000  -1807.557
  2595000  -1818.811
  2596000  -1779.507
  2597000  -1732.997
  2598000  -1741.665
  2599000  -1642.808
  2600000  -1680.522
  2601000  -1683.727
  2602000  -1600.833
  2603000  -1659.651
  2604000  -1651.197
  2605000  -1686.506
  2606000  -1727.157
  2607000  -1690.273
  2608000  -1710.564
  2609000  -1677.545
  2610000  -1713.437
  2611000  -1734.657
  2612000  -1710.017
  2613000  -1695.652
  2614000  -1681.704
  2615000  -1724.383
  2616000  -1734.208
  2617000  -1734.658
  2618000  -1706.523
  2619000  -1691.246
  2620000  -1683.145
  2621000  -1705.190
  2622000  -1724.444
  2623000  -1695.079
  2624000  -1715.331
  2625000  -1646.108
  2626000  -1661.916
